open,high,low,close,volume,trade_count,vwap
609.26,628.0,605.03,627.18,17153640.0,318193.0,620.047696
625.0,628.8184,609.1,611.08,10249122.0,209319.0,618.098606
626.5,648.566,625.26,645.49,15082469.0,307755.0,641.008655
642.1235,646.63,634.61,636.5,8616084.0,173421.0,639.2483
621.4616,632.3,609.3201,614.47,10212560.0,221145.0,618.935758
612.93,619.88,598.52,606.85,8423775.0,185862.0,607.016101
604.75,614.5,604.09,614.42,5485835.0,122943.0,610.578572
615.0,617.5427,591.34,594.01,7345329.0,176157.0,601.009235
597.3745,613.395,596.01,610.61,6168295.0,128153.0,607.517489
607.4018,619.16,605.0,619.12,5282123.0,109584.0,614.024979
623.14,626.82,614.18,615.27,4358943.0,102506.0,617.694812
614.58,621.29,608.6207,611.07,5519921.0,115221.0,613.381927
616.0,617.46,602.86,612.99,4702955.0,117231.0,610.676347
606.98,614.5999,599.88,600.38,5736477.0,113075.0,603.68249
605.0,609.87,591.5,593.47,5464271.0,131823.0,596.96143
585.49,585.5,560.4101,574.05,10674055.0,240617.0,570.369697
588.36,592.54,575.5,578.34,7803897.0,164009.0,583.954571
579.81,582.85,568.7236,580.92,4897467.0,122189.0,576.681532
592.33,598.83,586.8683,592.49,6068787.0,128181.0,593.175284
591.49,592.24,570.0,570.63,7313408.0,160401.0,574.935738
553.0,574.19,550.0,572.25,7478382.0,199416.0,564.921349
560.38,570.41,548.37,550.34,7648239.0,193322.0,555.037295
561.35,563.23,538.36,546.61,7220644.0,170200.0,549.936578
555.6,573.1242,549.94,569.72,7064753.0,151734.0,565.850418
566.28,566.77,554.14,566.62,5876120.0,124155.0,562.026501
570.68,576.17,560.16,560.63,4957186.0,109187.0,567.339982
542.66,563.18,541.73,562.63,9170060.0,184608.0,554.886596
572.1,587.3514,570.82,584.5,8524802.0,192759.0,581.784106
606.55,608.88,594.7756,599.67,17464393.0,367854.0,601.374939
608.5,629.8,607.04,624.48,14437983.0,321391.0,622.071733
630.64,632.7399,619.3,625.91,11548931.0,238344.0,625.239595
629.37,631.75,623.45,628.0,10001613.0,239693.0,627.305632
627.99,630.0,618.4,619.52,15666337.0,306210.0,622.545688
620.04,651.099,620.04,649.78,16683270.0,380862.0,643.460178
650.8,655.525,636.13,650.58,12394721.0,266781.0,646.573533
650.09,676.7547,649.42,671.13,15241058.0,337855.0,667.331939
668.03,690.36,663.32,678.79,15014562.0,320904.0,679.168704
684.5,706.44,683.82,703.13,15931893.0,332358.0,700.517032
702.8456,712.5,687.71,704.76,14924942.0,311359.0,700.399501
701.09,704.8635,690.04,698.28,8533671.0,202469.0,697.040292
700.63,703.0,690.23,694.33,9833004.0,190448.0,696.537039
