open,high,low,close,volume,trade_count,vwap
114.62,115.55,114.13,115.08,103682766.0,577792.0,114.937128
116.25,116.4,114.5901,114.97,87991510.0,520897.0,115.252861
115.28,117.0,114.92,116.97,106378271.0,629762.0,116.242947
120.06,125.18,119.2845,124.42,254085140.0,1409223.0,123.085133
125.27,125.39,119.65,121.1,270930939.0,1723607.0,122.355432
121.0,123.03,119.62,121.19,158150251.0,872453.0,121.301462
118.72,121.2,118.15,120.71,118880241.0,669244.0,120.126938
121.28,121.548,118.81,119.02,125949490.0,650468.0,120.10102
119.96,120.419,115.66,115.98,127538434.0,773109.0,117.988289
116.2,118.98,115.63,117.51,130360478.0,687191.0,117.434281
116.67,118.705,116.45,116.87,96688953.0,525412.0,117.456867
117.45,118.04,114.59,115.75,107118588.0,650714.0,115.959557
116.39,116.55,114.28,115.04,85924016.0,574952.0,114.989355
114.01,116.55,112.88,115.05,119512225.0,731754.0,114.630574
115.49,117.28,114.5399,116.6,97977577.0,554035.0,116.328695
115.05,115.43,111.1,111.2,155989903.0,969851.0,112.631239
112.37,116.93,112.2,115.32,154115865.0,1025465.0,115.146706
111.06,111.99,107.72,108.86,201474528.0,1490393.0,109.082693
109.11,110.68,107.32,108.77,129169579.0,865486.0,108.621718
109.66,111.49,108.73,110.44,114030391.0,640259.0,110.456532
114.05,115.59,112.35,114.95,148351201.0,846480.0,114.640877
117.95,119.62,116.8686,119.03,134891975.0,762130.0,118.509904
118.32,119.2,116.13,118.69,121818881.0,645050.0,118.147941
120.5,121.99,116.05,116.32,165715048.0,997694.0,119.339721
115.55,117.59,114.13,116.0,144162367.0,820549.0,116.326328
117.19,119.63,116.44,119.49,118291874.0,621700.0,118.519191
119.62,120.53,118.57,119.21,108671816.0,613393.0,119.482563
119.44,119.6717,117.87,119.26,87008083.0,505192.0,118.826446
118.92,120.99,118.146,120.3,97343396.0,593382.0,120.094697
119.55,120.6741,118.96,119.39,81552609.0,494163.0,119.839368
118.61,119.82,118.0,118.03,82343800.0,495981.0,118.890756
117.59,119.06,116.81,118.64,80019961.0,492504.0,118.054852
118.65,118.77,117.29,117.34,81429508.0,457629.0,117.973214
117.18,117.6202,113.75,113.85,133961778.0,1020046.0,114.961615
113.91,115.85,112.59,115.17,123577869.0,809385.0,114.568296
115.55,116.75,115.17,116.03,81933305.0,497670.0,116.092635
116.57,117.49,116.22,116.59,49861063.0,328648.0,116.838105
116.97,120.97,116.81,119.05,195962985.0,911474.0,119.122045
121.01,123.4693,120.01,122.72,135963748.0,816069.0,122.453844
122.02,123.37,120.89,123.08,95468629.0,527797.0,122.561687
123.52,123.78,122.21,122.94,85569069.0,473234.0,122.968651
122.6,122.8608,121.52,122.25,83912960.0,458136.0,122.073234
122.31,124.57,122.25,123.75,93919235.0,517949.0,123.836197
124.37,124.98,123.09,124.38,88607492.0,504727.0,124.196566
124.53,125.95,121.0,121.68,126595910.0,737746.0,123.187043
120.5,123.87,120.15,123.24,89204178.0,512176.0,122.931758
122.43,122.76,120.55,122.41,94581629.0,541134.0,121.755522
122.6,123.35,121.54,121.78,92768465.0,451075.0,122.339325
124.34,127.9,124.13,127.88,168623599.0,867472.0,126.623172
127.41,128.37,126.56,127.81,107903885.0,550018.0,127.557497
128.9,129.58,128.045,128.7,102871084.0,491625.0,128.674747
128.96,129.1,126.12,126.655,272790167.0,660908.0,127.080588
125.02,128.31,123.449,128.23,131759645.0,746691.0,126.230859
131.61,134.405,129.65,131.88,177730374.0,1132120.0,132.24245
132.16,132.43,130.78,130.96,96689113.0,557225.0,131.570166
131.32,133.46,131.1,131.97,56888726.0,365721.0,132.359501
133.99,137.34,133.51,136.69,131183580.0,782405.0,135.875269
138.04,138.789,134.3409,134.87,126214348.0,797017.0,136.350752
135.58,135.99,133.4,133.72,100802947.0,630846.0,134.304639
134.08,134.74,131.72,132.69,110149923.0,652169.0,132.854966
133.52,133.6116,126.76,129.41,158211374.0,1310229.0,129.717982
128.89,131.74,128.43,131.01,105863439.0,707583.0,130.738233
127.72,131.0499,126.382,126.66,165568781.0,1202579.0,128.249403
128.36,131.63,127.86,130.92,118743769.0,718362.0,130.185457
132.43,132.63,130.23,132.05,112696090.0,798393.0,131.580087
129.19,130.17,128.5,128.98,110450551.0,775073.0,129.276481
128.5,129.69,126.86,128.8,97558551.0,692725.0,128.480817
128.76,131.45,128.49,130.89,96442760.0,596239.0,130.573463
130.8,131.0,128.76,128.91,97691724.0,651397.0,129.721003
128.83,130.2242,127.0,127.14,128048933.0,709695.0,128.236491
127.78,128.71,126.938,127.83,98953322.0,599779.0,127.700775
128.66,132.49,128.55,132.03,113947702.0,668584.0,131.474055
133.8,139.67,133.59,136.87,127940803.0,835006.0,135.878831
136.28,139.85,135.02,139.07,121203430.0,737325.0,137.889897
143.07,145.09,136.54,142.92,164986731.0,1226592.0,142.635087
143.6,144.3,141.37,143.16,103714054.0,743291.0,142.789365
143.43,144.3,140.41,142.06,152725672.0,1155722.0,142.563591
139.52,141.99,136.7,137.09,152449730.0,1239480.0,139.122017
135.83,136.74,130.21,131.96,187694057.0,1690343.0,132.693024
133.75,135.38,130.93,134.1,114159323.0,924210.0,133.811767
135.73,136.31,134.61,134.99,89799845.0,689681.0,135.221307
135.76,135.77,133.61,133.94,96429152.0,699072.0,134.494652
136.3,137.4,134.59,137.39,90780419.0,658082.0,136.200632
137.35,137.42,135.86,136.76,80015037.0,613906.0,136.636295
136.03,136.96,134.92,136.91,76760213.0,614476.0,136.226119
136.62,137.877,135.85,136.01,81202869.0,536828.0,136.729121
136.48,136.99,134.4,135.39,77577773.0,605208.0,135.503937
135.9,136.39,133.77,135.13,68440629.0,547790.0,134.919651
134.34,135.53,133.6921,135.37,65213313.0,480368.0,134.578308
135.46,136.01,132.79,133.19,86485313.0,741085.0,133.869729
131.25,132.22,129.47,130.84,103369066.0,971323.0,130.590218
129.2,129.995,127.41,129.71,102110455.0,859579.0,128.899808
130.24,130.71,128.8,129.87,95894715.0,681994.0,129.796953
128.01,129.72,125.6,126.0,111809173.0,969992.0,126.996793
123.76,126.71,118.39,125.86,164346364.0,1547493.0,123.352579
124.94,125.56,122.23,125.35,117486364.0,965735.0,124.434951
124.68,126.4585,120.54,121.0,156694180.0,1365705.0,122.586012
122.58,124.85,121.2,121.26,182034189.0,1285915.0,122.821565
123.75,127.93,122.79,127.79,125589785.0,924491.0,126.140399
128.4,128.72,125.01,125.12,109652943.0,831907.0,126.078167
124.81,125.71,121.84,122.06,121248253.0,992163.0,123.316021
121.75,123.6,118.62,120.13,185434303.0,1689139.0,120.795729
120.98,121.935,117.57,121.42,161638253.0,1470130.0,119.864269
120.93,121.0,116.21,116.36,163528340.0,1540737.0,117.876469
119.03,122.06,118.79,121.085,140118332.0,1009108.0,120.759093
