open,high,low,close,volume,trade_count,vwap
107.39,108.44,105.86,106.5,61549651.0,341267.0,106.992161
107.17,111.71,106.57,110.55,102694426.0,532232.0,110.003761
110.2,111.58,105.865,107.48,74870823.0,440819.0,107.632941
106.6435,108.7,105.35,107.56,75193698.0,405803.0,107.146422
107.35,108.07,103.27,103.44,80420895.0,471460.0,105.2001
103.315,106.18,101.975,103.7,72473107.0,458938.0,104.109925
104.32,105.98,103.99,104.65,56656062.0,302412.0,104.852243
105.295,109.02,104.86,108.77,70246253.0,434686.0,107.274771
109.45,109.61,107.28,107.65,52458371.0,322309.0,108.136
108.13,109.91,107.45,108.3,46343919.0,297197.0,108.509909
108.57,109.2299,106.84,107.27,52303062.0,292879.0,107.935209
108.01,111.78,107.8,111.4,62311462.0,376220.0,110.63875
112.61,114.4899,111.26,111.32,57592259.0,359955.0,112.446074
111.26,111.26,109.0343,110.72,51226107.0,286250.0,110.337323
111.3,111.85,109.85,109.99,39444880.0,239759.0,110.742348
110.355,110.88,108.77,109.2,40975682.0,254782.0,109.719956
108.85,111.17,108.5,109.92,43535522.0,253881.0,110.192191
109.955,110.58,108.66,109.15,30139721.0,212740.0,109.31362
108.88,109.3,105.52,106.17,44461756.0,331085.0,106.684849
106.56,107.2953,105.84,106.15,32682503.0,215574.0,106.519195
106.99,106.9913,104.98,105.2,33439648.0,238373.0,106.029966
105.26,105.28,102.63,104.8,38620657.0,292577.0,103.853158
105.52,106.82,104.42,105.73,41384475.0,280796.0,105.81493
106.0,106.32,104.03,105.6,38963253.0,252941.0,104.950596
104.915,106.75,103.76,106.22,38849271.0,253607.0,105.215465
